SRR5091609,PRJNA356102,Metagenomics,29196006,China,NULL,NULL,NULL,NULL,D001172,1,1
SRR5091610,PRJNA356102,Metagenomics,20619033,China,NULL,NULL,NULL,NULL,D001172,1,1
SRR5091616,PRJNA356102,Metagenomics,17520544,China,NULL,NULL,NULL,NULL,D001172,1,1
SRR5091617,PRJNA356102,Metagenomics,19681957,China,NULL,NULL,NULL,NULL,D001172,1,1
SRR5091618,PRJNA356102,Metagenomics,28157104,China,NULL,NULL,NULL,NULL,D001172,1,1
SRR5091620,PRJNA356102,Metagenomics,10416035,China,NULL,NULL,NULL,NULL,D001172,1,1
SRR2761086,PRJNA280026,Amplicon,16430,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761087,PRJNA280026,Amplicon,13954,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761089,PRJNA280026,Amplicon,9618,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761090,PRJNA280026,Amplicon,17843,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761092,PRJNA280026,Amplicon,13814,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761093,PRJNA280026,Amplicon,18104,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761096,PRJNA280026,Amplicon,15500,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761179,PRJNA280026,Amplicon,12633,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761180,PRJNA280026,Amplicon,12237,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761181,PRJNA280026,Amplicon,9042,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761182,PRJNA280026,Amplicon,10428,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761183,PRJNA280026,Amplicon,9237,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761184,PRJNA280026,Amplicon,15161,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761185,PRJNA280026,Amplicon,8735,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761186,PRJNA280026,Amplicon,6676,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761187,PRJNA280026,Amplicon,10624,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761188,PRJNA280026,Amplicon,12365,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761189,PRJNA280026,Amplicon,9560,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761190,PRJNA280026,Amplicon,8902,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761191,PRJNA280026,Amplicon,8911,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
