"D001172","561","genus","11","0","0","89","92.7083333333333"
"D001172","561","genus","13","1","1.04166666666667","90","93.75"
"D001172","561","genus","15","0","0","90","93.75"
"D001172","561","genus","17","2","2.08333333333333","92","95.8333333333333"
"D001172","561","genus","19","0","0","92","95.8333333333333"
"D001172","561","genus","21","1","1.04166666666667","93","96.875"
"D001172","561","genus","23","1","1.04166666666667","94","97.9166666666667"
"D001172","561","genus","25","0","0","94","97.9166666666667"
"D001172","561","genus","27","1","1.04166666666667","95","98.9583333333333"
"D001172","561","genus","29","0","0","95","98.9583333333333"
"D001172","561","genus","31","0","0","95","98.9583333333333"
"D001172","561","genus","33","0","0","95","98.9583333333333"
"D001172","561","genus","35","0","0","95","98.9583333333333"
"D001172","561","genus","37","0","0","95","98.9583333333333"
"D001172","561","genus","39","0","0","95","98.9583333333333"
"D001172","561","genus","41","0","0","95","98.9583333333333"
"D001172","561","genus","43","0","0","95","98.9583333333333"
"D001172","561","genus","45","0","0","95","98.9583333333333"
"D001172","561","genus","47","0","0","95","98.9583333333333"
"D001172","561","genus","49","0","0","95","98.9583333333333"
"D001172","561","genus","51","0","0","95","98.9583333333333"
"D001172","561","genus","53","0","0","95","98.9583333333333"
"D001172","561","genus","55","0","0","95","98.9583333333333"
"D001172","561","genus","57","0","0","95","98.9583333333333"
"D001172","561","genus","59","0","0","95","98.9583333333333"
"D001172","561","genus","61","0","0","95","98.9583333333333"
"D001172","561","genus","63","0","0","95","98.9583333333333"
"D001172","561","genus","65","0","0","95","98.9583333333333"
"D001172","561","genus","67","0","0","95","98.9583333333333"
"D001172","561","genus","69","0","0","95","98.9583333333333"
"D001172","561","genus","71","0","0","95","98.9583333333333"
"D001172","561","genus","73","0","0","95","98.9583333333333"
"D001172","561","genus","75","0","0","95","98.9583333333333"
"D001172","561","genus","77","0","0","95","98.9583333333333"
"D001172","561","genus","79","0","0","95","98.9583333333333"
"D001172","561","genus","81","0","0","95","98.9583333333333"
"D001172","561","genus","83","0","0","95","98.9583333333333"
"D001172","561","genus","85","0","0","95","98.9583333333333"
"D001172","561","genus","87","0","0","95","98.9583333333333"
"D001172","561","genus","89","0","0","95","98.9583333333333"
"D001172","561","genus","91","0","0","95","98.9583333333333"
"D001172","561","genus","93","0","0","95","98.9583333333333"
"D001172","561","genus","95","0","0","95","98.9583333333333"
"D001172","561","genus","97","0","0","95","98.9583333333333"
"D001172","561","genus","99","1","1.04166666666667","96","100"
"D001172","572511","genus","1","82","85.4166666666667","82","85.4166666666667"
"D001172","572511","genus","3","8","8.33333333333333","90","93.75"
"D001172","572511","genus","5","3","3.125","93","96.875"
"D001172","572511","genus","7","3","3.125","96","100"
"D001172","292632","genus","1","73","76.0416666666667","73","76.0416666666667"
"D001172","292632","genus","3","13","13.5416666666667","86","89.5833333333333"
"D001172","292632","genus","5","2","2.08333333333333","88","91.6666666666667"
"D001172","292632","genus","7","3","3.125","91","94.7916666666667"
"D001172","292632","genus","9","2","2.08333333333333","93","96.875"
"D001172","292632","genus","11","3","3.125","96","100"
"D001172","375288","genus","1","57","60","57","60"
"D001172","375288","genus","3","21","22.1052631578947","78","82.1052631578947"
"D001172","375288","genus","5","9","9.47368421052632","87","91.5789473684211"
"D001172","375288","genus","7","4","4.21052631578947","91","95.7894736842105"
"D001172","375288","genus","9","1","1.05263157894737","92","96.8421052631579"
"D001172","375288","genus","11","2","2.10526315789474","94","98.9473684210526"
"D001172","375288","genus","13","1","1.05263157894737","95","100"
"D001172","1485","genus","1","75","90.3614457831325","75","90.3614457831325"
"D001172","1485","genus","3","5","6.02409638554217","80","96.3855421686747"
"D001172","1485","genus","5","2","2.40963855421687","82","98.7951807228916"
"D001172","1485","genus","7","1","1.20481927710843","83","100"
"D001172","35832","genus","1","76","97.4358974358974","76","97.4358974358974"
"D001172","35832","genus","3","1","1.28205128205128","77","98.7179487179487"
"D001172","35832","genus","5","0","0","77","98.7179487179487"
"D001172","35832","genus","7","1","1.28205128205128","78","100"
"D001172","459786","genus","1","79","89.7727272727273","79","89.7727272727273"
"D001172","459786","genus","3","6","6.81818181818182","85","96.5909090909091"
"D001172","459786","genus","5","2","2.27272727272727","87","98.8636363636364"
"D001172","459786","genus","7","1","1.13636363636364","88","100"
"D001172","1678","genus","1","62","65.2631578947368","62","65.2631578947368"
"D001172","1678","genus","3","12","12.6315789473684","74","77.8947368421053"
"D001172","1678","genus","5","8","8.42105263157895","82","86.3157894736842"
"D001172","1678","genus","7","2","2.10526315789474","84","88.4210526315789"
"D001172","1678","genus","9","1","1.05263157894737","85","89.4736842105263"
"D001172","1678","genus","11","3","3.15789473684211","88","92.6315789473684"
"D001172","1678","genus","13","0","0","88","92.6315789473684"
"D001172","1678","genus","15","0","0","88","92.6315789473684"
"D001172","1678","genus","17","3","3.15789473684211","91","95.7894736842105"
"D001172","1678","genus","19","0","0","91","95.7894736842105"
"D001172","1678","genus","21","0","0","91","95.7894736842105"
"D001172","1678","genus","23","0","0","91","95.7894736842105"
"D001172","1678","genus","25","1","1.05263157894737","92","96.8421052631579"
"D001172","1678","genus","27","0","0","92","96.8421052631579"
"D001172","1678","genus","29","0","0","92","96.8421052631579"
"D001172","1678","genus","31","0","0","92","96.8421052631579"
"D001172","1678","genus","33","0","0","92","96.8421052631579"
"D001172","1678","genus","35","1","1.05263157894737","93","97.8947368421053"
"D001172","1678","genus","37","0","0","93","97.8947368421053"
"D001172","1678","genus","39","0","0","93","97.8947368421053"
"D001172","1678","genus","41","0","0","93","97.8947368421053"
"D001172","1678","genus","43","0","0","93","97.8947368421053"
"D001172","1678","genus","45","0","0","93","97.8947368421053"
"D001172","1678","genus","47","0","0","93","97.8947368421053"
"D001172","1678","genus","49","0","0","93","97.8947368421053"
"D001172","1678","genus","51","0","0","93","97.8947368421053"
"D001172","1678","genus","53","0","0","93","97.8947368421053"
"D001172","1678","genus","55","0","0","93","97.8947368421053"
"D001172","1678","genus","57","0","0","93","97.8947368421053"
"D001172","1678","genus","59","0","0","93","97.8947368421053"
"D001172","1678","genus","61","0","0","93","97.8947368421053"
"D001172","1678","genus","63","0","0","93","97.8947368421053"
"D001172","1678","genus","65","0","0","93","97.8947368421053"
"D001172","1678","genus","67","1","1.05263157894737","94","98.9473684210526"
"D001172","1678","genus","69","0","0","94","98.9473684210526"
"D001172","1678","genus","71","1","1.05263157894737","95","100"
"D001172","84111","genus","1","64","100","64","100"
"D001172","838","genus","1","71","73.9583333333333","71","73.9583333333333"
"D001172","838","genus","3","1","1.04166666666667","72","75"
"D001172","838","genus","5","0","0","72","75"
"D001172","838","genus","7","0","0","72","75"
"D001172","838","genus","9","0","0","72","75"
"D001172","838","genus","11","0","0","72","75"
"D001172","838","genus","13","1","1.04166666666667","73","76.0416666666667"
"D001172","838","genus","15","1","1.04166666666667","74","77.0833333333333"
"D001172","838","genus","17","0","0","74","77.0833333333333"
"D001172","838","genus","19","0","0","74","77.0833333333333"
"D001172","838","genus","21","2","2.08333333333333","76","79.1666666666667"
"D001172","838","genus","23","0","0","76","79.1666666666667"
"D001172","838","genus","25","0","0","76","79.1666666666667"
"D001172","838","genus","27","0","0","76","79.1666666666667"
"D001172","838","genus","29","0","0","76","79.1666666666667"
"D001172","838","genus","31","1","1.04166666666667","77","80.2083333333333"
